5S	0.035949959566586286	-0.0027412061997536278	-0.049578035457496132	-0.009722389883574137	-0.040407651059279071	0.13173993651291363	-0.026885587967537138	-0.064977148893556534	0.10849428615885727	0.091888313509715948	-9.2198979796728284e-05	-1.731412003740032	0.0086122547713287027	-0.0032391031595763342	0.050868163163091942	0.067784909386796297	-0.058574964577648227	0.023236806495276178	-0.067826632576974913	0.02254265724044857	0.0059146709507773067	-0.00024380803655160105	-0.11479831362109988	-0.004635930909733779	-0.00095192945848342303	0.015126389073785034	0.0017088352978869132	0.19849474432534608	-0.00028096748317272762	0.12227305942433703	0.12739355271385949	-0.0041975003773254953
7SK	-0.063081889333790234	-0.33584348539301641	0.0064001991212715042	-0.55716625169793462	-0.26860765320449319	-0.98562949577656758	-0.014151212753705632	-0.22027501729205004	-0	-0.35979159288496549	-0.0032703935967136528	-0.050577453557235351	-0.0023036017893703019	-0	-0	0.012812562441557574	-0.12641629192907181	-0.073323200218813538	-0.44751025894599401	-7.5649315227316508e-05	-0.010353405250095306	-0.39469493495518603	0.010665728448962857	-0.13050231434333308	-0.025462023012430936	-0.002638361376227273	-0.39481559622668728	-0.0084748992605832873	0.0035384384340360473	-0.00019663276761815492	0.093989246694086272	0.0079298041544423298
7SLRNA	0.45010433440918305	0.14325523959825449	0.70871845728349431	0.53264999689121833	0.25269469850744704	0.0036127953521294353	0.14407667104010791	0.21328288172255334	0.050499158085398378	0.041436112036526477	0.0044288168945530274	-0	0.021361555794217656	0.070603412372628875	0.46039985135093079	0.038152812009852692	0.041677994109263688	-0.0053427593874644409	2.7077646539443298	2.1544686347318835	-0.0035617771578791372	0.0033515706325517191	0.021368310057218391	-0.00046604952723313176	1.0937653052491423	-0.012260464374326032	0.26259597950660886	-0.082392059549110153	0.53504975486121841	0.014962169115503633	0.0031325178009673988	-0.0436915602780353
ACRO1	-4.8825211352038225	-2.9389389920093085	-6.2720377966687225	-2.9799068172809833	-0	0.069210893441656467	-7.1120988363647533	-1.3830970332121463	-3.5721589763541708	-4.1709943485812951	-3.6324608587461661	-1.0011584094607621	-4.825049130614577	-1.3990325806135045	-3.6418205119627268	-2.4464494740986019	-3.6454015722258042	-1.3946166011616914	-5.5478214892031857	-7.8745982659873404	-1.9029462010067387	-2.4018794404389473	-1.8776951422764563	-1.9406201859003057	-5.5716821432438566	-1.3940659783131209	-2.4823318545793915	-0	-2.3980856327631884	-1.407200534293335	-0.31637180458017319	-1.015990427138824
ALR_Alpha	-2112.320031790745	-2084.03209583124	-2110.104761190135	-2131.3247458115867	-1666.9684375704404	-1755.9780678879813	-1837.987965408769	-1779.5247413854632	-1676.620619259548	-1807.2365274805058	-1799.4339684533978	-1493.9086376152885	-1826.4325330462281	-1627.7096740370902	-1959.5869902435703	-1644.0455019087588	-1833.3288994112696	-1737.3029820116784	-2097.8056871096326	-2173.5098039536029	-1531.0030727919942	-1846.3510680288277	-1778.800369250581	-1751.5849178820813	-1964.9711389875835	-1457.4928296181928	-1964.3858308093724	-1225.4861848905714	-2101.896005769245	-2010.5067522395423	-1325.7941301240109	-1625.9933385403837
Alu	0.1167182962136956	0.17016181442122459	0.10902698419842327	0.045357150686181565	0.062528565332345114	-3.6968539671955712	0.018052101130870766	0.033953452030513313	0.43674656612952886	0.16922286833822952	0.099730306576190499	-0.0055357909842734206	0.26154225604674344	0.00070639610776423181	0.37721107345432128	0.11826477704917698	-0.012667745513157673	0.036653686184627138	0.87135564371995788	0.15318085268015563	0.15903907564740154	-0.014370603105974949	-0.0094702678825817528	0.0047794564753407441	0.82398558600621001	-0.046201576611983372	0.0061175589372567381	-2.5351152747957998	0.00066204765295280012	0.0036762218336303439	-0.0021581918678957903	-0.0012828555935320183
AluJb	32.925744830478754	5.2768810960180309	86.019593933911651	12.437189294884041	4.4533828919272863	-145.44980806297655	9.1918092403033105	2.2705549457041759	33.852593414018591	4.7815971583510352	11.33436939009996	-2.6160241179747145	8.042938868767587	-0.00020357603376654225	19.714656123390927	9.1337252867833199	0.3594615555787809	2.4666705546705614	121.67399128408943	110.61693515061461	0.55075337836738603	2.5004975129451476	0.57360025317749617	0.096188706347525766	128.78089813172253	0.12710115321273728	19.667396523707535	-109.38128123063579	3.869082358411229	4.3587295370489947	-0.30200125592739804	0.011897679992338686
AluJo	4.8379076950809787	0.49780868655588473	11.560587535972054	1.4993406808644207	0.68067362231099861	-23.210068396199142	0.67044518023640773	0.15261932460322861	3.1072994686091807	1.5554547136395144	0.24608391081544466	-0.89122638322816706	1.1411007776486934	-0.038296865779819236	1.4130746475256799	0.39245052624256371	0.024506851149534531	0.13648448250480594	16.929856063378161	17.756269356780729	0.040700025238211403	0.31274865033502179	0.038057921230400272	-0.013468131783377701	26.661212393696195	-0.036035541462420832	2.0347137616077181	-24.766997891066068	0.1833784933359714	0.37632924655955589	-0.22587527635076546	-0.069606424449708199
AluJr4	0.69877250455929243	0.15981534469225552	0.55759781928621288	0.18594747149339707	-0.28414979027601473	-22.814952225551836	-0.0022519544877711512	-0.3182781276430524	0.33187165263032904	-0.04122848636651131	0.015601319165972385	-0.83300345995020167	0.0054979914306129898	-0.015404694145850249	0.19832183948300634	0.037140546210093602	-0.22039483319299155	0.007667701727458968	1.1808044960995711	1.1082039537427843	-0.00031696807395926071	-0.55140120965045779	-0.013294728984200459	-0.10017020166708311	3.6508830514065836	-0.086596094820975352	0.0023254447439885232	-5.1111183017440175	0.0013711567002504341	0.0060617947318342679	-0.12406648232641603	-0.051190398064831479
AluJr	15.118789604102253	2.2123953241474537	37.538024775216459	4.7139671899437128	0.045771791739937274	-153.35835697364109	0.37537833529506304	0.0029678905304427283	8.9884771109820043	0.10633385785897053	0.7405145059546285	-7.9259596593905898	0.2173636145381025	-0.13483017820724792	3.5899526388134844	0.53931497667212803	-0.038599173539778859	0.038115043546807098	50.111503016292588	49.839066732980923	-0.038929932970846894	0.0086367979569699786	-0.00058563096979831903	-0.087824998501857144	83.163789270490436	-0.024530603276059275	1.2850970533044631	-89.630294220817555	0.17977442251280625	0.040096538376637147	-1.5813695619285332	-0.38837022145077852
AluSc5	-3.4233570538627478	-2.8859770878106351	-4.280845232191231	-2.4342522785423138	-0.60586817973550552	-58.885167674796795	-2.9314028620005085	-2.9682590451843006	-0.86831373952913231	-1.9691736591693843	-3.1975211222816328	-6.777100117274224	-3.4189173572391005	-4.6732803414804989	-1.758002071300836	-0.35998537398964287	-11.265102410726714	-0.40496528400832932	-0.32522711719321221	-1.0299426113838223	-1.276641146144457	-1.5601247273292376	-0.92984963643491976	-2.2611712001458485	-0.13580195955522164	-2.4690560423959199	-2.4392218335780455	-20.286874803749751	-4.3484856958721156	-1.8469273277449201	-3.4422566916613049	-2.1162942964453983
AluSc8	-10.089450257965863	-8.971965458629445	-12.865623081855944	-12.198057665975557	-3.1023593610375908	-267.45400174056723	-10.558505841693494	-11.488768438708399	-6.1748869921124785	-9.1371138030264059	-3.4496980642369335	-17.171734651890134	-6.6456070044710021	-13.567994064472507	-5.2020086878924974	-4.5742324547493107	-23.928932280067046	-1.9642828325893282	-0.56021548398190038	-2.3585903207464479	-3.6193305549215372	-7.0370713826276347	-9.5374320864183167	-10.625189038910324	-0.43342980582903964	-16.501525080160153	-7.9797276402122262	-68.304647365170403	-9.7024086756602942	-10.037070090272661	-20.445723559802258	-15.143347824765769
AluSc	-21.312548764930245	-33.193639409210217	-36.404529644424911	-25.167824754325477	-10.133836209988767	-326.85644807572733	-22.412956748443194	-26.301677158171524	-10.983214099953646	-29.067538905024753	-18.653977092589152	-35.669740446607761	-9.4417238990154931	-18.830330197926663	-7.7821215927990955	-8.8091440311762008	-34.461102540888686	-5.6000835848341227	-5.0345557842887348	-12.192663450052921	-11.473458001857341	-18.027933355301051	-25.097288885732753	-21.509465748452148	-3.6953709810898572	-30.52361049531079	-19.245753788760765	-93.234678868602125	-17.396263387897968	-20.847466282332056	-31.064016349548459	-18.013042025815788
AluSg4	-0.14945452674067513	-0.58015556587920851	-1.491523231807521	-1.4277214682695023	-0.030481361222213771	-47.733253652185449	-0.61290843837962871	-0.37394521723091436	-0.027001240008667094	-1.5957153304355713	-0.6523582298418794	-4.2977770967058529	-0.19098887812339816	-0.83228601694658677	-0.09993337349699611	-0.41210364270765199	-3.5331764649993654	-0.34152725023404596	-0.00029963004694611817	-0.025180419107533329	-0.65499019784402994	-0.29209649406724516	-1.3712504395939466	-3.8556118409891525	0.012417414784540073	-1.8141330763773169	-1.3603211419556417	-14.580674439903006	-1.1051830532083132	-2.7193233944809399	-3.7894943968529236	-4.5000415955888656
AluSg7	-0.24442226843919372	-0.55408253720020147	-0.95254370060508869	-0.82644129262652435	-1.4257117808843659e-05	-55.314009059848621	-0.53720859411803283	-0.3782620882163584	0.0054534455889022921	-0.23278939952437288	-0.16992136386394598	-1.9851980533894515	-0.32574536566754781	-0.55997859645956881	-0.095679705404756012	-0.00029543604328063055	-1.021261311604116	-0.27213372863820508	-0.040581124804014829	-0.23530310237331486	-0.58729822269350003	-0.47584325589217196	-1.0004045165750382	-0.38567669330358811	-0.0069444719903968998	-0.19537094006441369	-0.71099290704554288	-32.955083625007894	-0.33894100558440173	-0.78131846817507769	-1.8455020839502035	-1.1312372111931964
AluSg	-0.5689963550570104	-3.5674953490599329	-0.41174113110144583	-1.7696510364399425	0.0013323144587166734	-246.34286771751907	-0.3353266569226585	-1.769876747259984	-0.034957483907168395	-2.4886789980957699	-3.5905071759909085	-41.492889464313714	-2.0016698091592124	-11.882441131089049	-0.34775222211062334	-0.47326462521224046	-18.952466808024185	-1.917915998758789	0.54385660061043302	-0.0071295117350800463	-3.319792380766607	-3.1699506730532001	-5.8277008997014333	-6.7474487486042597	0.82394940354517408	-14.203681403354203	-4.1632197313333874	-199.54029816617079	-7.8644443921077768	-7.1683505281933068	-32.029393510460391	-18.057204028188275
